"indicator","total_obs","missing_obs","completeness_rate"
"PER.OC.TRA.TOT",17952,17936,0.1
"PER.OC.TT.RCT",17952,17935,0.1
"PER.OC.TT.TOT",17952,17937,0.1
"PER.OC.UTL.TOT",17952,17942,0.1
"PER.PER.TEACH.SHARE",17952,17940,0.1
"PER.PP.GDP",17952,17937,0.1
"PER.PP.PS.PRM",17952,17938,0.1
"PER.PRIV.MANAGE",17952,17943,0.1
"PER.PRM.CONTRACT",17952,17943,0.1
"PER.PRM.CPL",17952,17926,0.1
"PER.PRM.CPL.TOT",17952,17927,0.1
"PER.PRM.EFF.REP.YEAR",17952,17940,0.1
"PER.PRM.EXE.TOT",17952,17929,0.1
"PER.PRM.GDP",17952,17935,0.1
"PER.PRM.GS.RCT",17952,17933,0.1
"PER.PRM.PPC",17952,17928,0.1
"PER.PRM.PS.USD",17952,17937,0.1
"PER.PRM.PTR.PRIV",17952,17938,0.1
"PER.PRM.PTR.PUBLIC",17952,17939,0.1
"PER.PRM.PVT.SHARE",17952,17941,0.1
"PER.PRM.QLT.Q1",17952,17937,0.1
"PER.PRM.QLT.Q2",17952,17939,0.1
"PER.PRM.QLT.Q3",17952,17939,0.1
"PER.PRM.QLT.Q4",17952,17939,0.1
"PER.PRM.QLT.Q5",17952,17939,0.1
"PER.PRM.QTL.R40",17952,17940,0.1
"PER.PRM.RCT.PS",17952,17932,0.1
"PER.PRM.SAL.GDP",17952,17941,0.1
"PER.PRM.TCH.HRS",17952,17940,0.1
"PER.PRM.TRANSFER.RCT",17952,17939,0.1
"PER.PRM.TTL.GOV",17952,17935,0.1
"PER.SAL.MOE.MONTH",17952,17926,0.1
"PER.SAL.TEACH.MONTH.USD",17952,17936,0.1
"PER.SEC.CPL",17952,17932,0.1
"PER.SEC.CPL.TOT",17952,17926,0.1
"PER.SEC.EXE.TOT",17952,17933,0.1
"PER.SEC.GDP",17952,17943,0.1
"PER.SEC.GS.RCT",17952,17941,0.1
"PER.SEC.PPC",17952,17930,0.1
"PER.SEC.PS.GDP",17952,17926,0.1
"PER.SEC.PS.RCT.RATIO",17952,17943,0.1
"PER.SEC.QTL.Q1",17952,17943,0.1
"PER.SEC.QTL.Q2",17952,17943,0.1
"PER.SEC.QTL.Q3",17952,17943,0.1
"PER.SEC.QTL.Q4",17952,17943,0.1
"PER.SEC.QTL.R40",17952,17943,0.1
"PER.SEC.RCT",17952,17926,0.1
"PER.SEC.RCT.PS",17952,17936,0.1
"PER.SEC.SAL",17952,17931,0.1
"PER.SEC.SAL.LOC",17952,17930,0.1
"PER.SEC.TEACH.SHARE",17952,17942,0.1
"PER.SOR.BAS.DIST",17952,17943,0.1
"PER.SOR.CTL.BAS",17952,17937,0.1
"PER.SOR.CTL.PP",17952,17935,0.1
"PER.SOR.CTL.PRM",17952,17931,0.1
"PER.SOR.CTL.SAL",17952,17942,0.1
"PER.SOR.CTL.SAL.SHARE",17952,17937,0.1
"PER.SOR.CTL.SEC",17952,17932,0.1
"PER.SOR.CTL.TOT.BAS",17952,17941,0.1
"PER.SOR.CTL.TOT.TER",17952,17939,0.1
"PER.SOR.CTL.VOC",17952,17934,0.1
"PER.SOR.DIST.BAS",17952,17941,0.1
"PER.SOR.DIST.REV",17952,17942,0.1
"PER.SOR.DIST.TER",17952,17939,0.1
"PER.SOR.FEE.PRM.SHARE",17952,17943,0.1
"PER.SOR.FEE.SEC",17952,17943,0.1
"PER.SOR.FEE.TER",17952,17937,0.1
"PER.SOR.GOV.PRM",17952,17942,0.1
"PER.SOR.GOV.TER",17952,17938,0.1
"PER.SOR.GOV.TOT.CPL",17952,17927,0.1
"PER.SOR.HH",17952,17943,0.1
"PER.SOR.HH.LOC",17952,17942,0.1
"PER.SOR.HH.PRM",17952,17941,0.1
"PER.SOR.ITL.GDP",17952,17927,0.1
"PER.SOR.ITL.PRM",17952,17942,0.1
"PER.SOR.PVT.GDP",17952,17934,0.1
"PER.SOR.PVT.PCT",17952,17939,0.1
"PER.SOR.PVT.TOT",17952,17941,0.1
"PER.SOR.SUB.BAS",17952,17936,0.1
"PER.SOR.SUB.CPL",17952,17927,0.1
"PER.SOR.SUB.PRM",17952,17941,0.1
"PER.SOR.SUB.SEC",17952,17941,0.1
"PER.SOR.SUB.TER",17952,17926,0.1
"PER.SOR.SUB.VOC",17952,17934,0.1
"PER.SOR.TOT.CTL",17952,17934,0.1
"PER.SOR.TOT.SUB",17952,17936,0.1
"PER.SR.PPC",17952,17942,0.1
"PER.SR.PS.PRM",17952,17941,0.1
"PER.SR.RCT.TOT",17952,17939,0.1
"PER.SR.TOTEXP",17952,17940,0.1
"PER.TER.CPL",17952,17926,0.1
"PER.TER.EXE.TOT",17952,17933,0.1
"PER.TER.FIN.STUDENTS",17952,17935,0.1
"PER.TER.GS.RCT",17952,17943,0.1
"PER.TER.PS.RCT.RATIO",17952,17943,0.1
"PER.TER.PS.USD",17952,17936,0.1
"PER.TER.PVT",17952,17939,0.1
"PER.TER.QTL.P40",17952,17939,0.1
"PER.TER.QTL.Q1",17952,17937,0.1
"PER.TER.QTL.Q3",17952,17938,0.1
"PER.TER.QTL.Q4",17952,17938,0.1
"PER.TER.QTL.Q5",17952,17938,0.1
"PER.TER.QTL.R40",17952,17939,0.1
"PER.TER.RCT.PS",17952,17938,0.1
"PER.TER.SAL",17952,17933,0.1
"PER.TER.SAL.SHARE.RCT",17952,17940,0.1
"PER.TER.TEACH.SHARE",17952,17943,0.1
"PER.VOC.CPL.TOT",17952,17926,0.1
"PER.VOC.GDP",17952,17943,0.1
"PER.VOC.PS.PRM",17952,17934,0.1
"PER.VOC.PTR",17952,17926,0.1
"PER.VOC.SAL.SHARE.RCT",17952,17943,0.1
"SABER.EMIS.GOAL1",17952,17941,0.1
"SABER.EMIS.GOAL1.LVL1",17952,17941,0.1
"SABER.EMIS.GOAL1.LVL2",17952,17941,0.1
"SABER.EMIS.GOAL1.LVL3",17952,17941,0.1
"SABER.EMIS.GOAL1.LVL4",17952,17941,0.1
"SABER.EMIS.GOAL1.LVL5",17952,17941,0.1
"SABER.EMIS.GOAL1.LVL6",17952,17941,0.1
"SABER.EMIS.GOAL2",17952,17941,0.1
"SABER.EMIS.GOAL2.LVL1",17952,17941,0.1
"SABER.EMIS.GOAL2.LVL2",17952,17941,0.1
"SABER.EMIS.GOAL2.LVL3",17952,17941,0.1
"SABER.EMIS.GOAL2.LVL4",17952,17941,0.1
"SABER.EMIS.GOAL2.LVL5",17952,17941,0.1
"SABER.EMIS.GOAL3",17952,17941,0.1
"SABER.EMIS.GOAL3.LVL1",17952,17941,0.1
"SABER.EMIS.GOAL3.LVL2",17952,17941,0.1
"SABER.EMIS.GOAL3.LVL3",17952,17941,0.1
"SABER.EMIS.GOAL3.LVL4",17952,17941,0.1
"SABER.EMIS.GOAL4",17952,17941,0.1
"SABER.EMIS.GOAL4.LVL1",17952,17941,0.1
"SABER.EMIS.GOAL4.LVL2",17952,17941,0.1
"SABER.EMIS.GOAL4.LVL3",17952,17941,0.1
"SABER.EMIS.GOAL4.LVL4",17952,17941,0.1
"SABER.HLTH.GOAL1",17952,17941,0.1
"SABER.HLTH.GOAL2",17952,17941,0.1
"SABER.HLTH.GOAL3",17952,17941,0.1
"SABER.HLTH.GOAL4",17952,17941,0.1
"SABER.HLTH.GOAL5",17952,17941,0.1
"SABER.PRVT.GOAL1",17952,17942,0.1
"SABER.PRVT.GOAL1.LVL1",17952,17942,0.1
"SABER.PRVT.GOAL1.LVL2",17952,17942,0.1
"SABER.PRVT.GOAL1.LVL3",17952,17942,0.1
"SABER.PRVT.GOAL1.LVL4",17952,17942,0.1
"SABER.PRVT.GOAL1.LVL5",17952,17942,0.1
"SABER.PRVT.GOAL1.LVL6",17952,17942,0.1
"SABER.PRVT.GOAL2",17952,17942,0.1
"SABER.PRVT.GOAL2.LVL1",17952,17942,0.1
"SABER.PRVT.GOAL2.LVL2",17952,17942,0.1
"SABER.PRVT.GOAL2.LVL3",17952,17942,0.1
"SABER.PRVT.GOAL2.LVL4",17952,17943,0.1
"SABER.PRVT.GOAL2.LVL5",17952,17942,0.1
"SABER.PRVT.GOAL3",17952,17942,0.1
"SABER.PRVT.GOAL3.LVL1",17952,17942,0.1
"SABER.PRVT.GOAL3.LVL2",17952,17943,0.1
